dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0405,NOSSA SENHORA DE FÁTIMA IV,002-01,2024-09-09,CORTE HARVESTER,S,2024-08-23,São Pedro,SÃO PAULO,11.84
BRACELL SP,0566,MORRO VERDE,306-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0516,SANTA FELICIDADE,006-01,2025-01-16,CORTE HARVESTER,S,2025-01-13,Getulina,SÃO PAULO,22.56
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,001-01,2024-08-03,CORTE HARVESTER,S,2024-07-29,Pirajuí,SÃO PAULO,7.64
BRACELL PR,1130,MASCHIETTO,016-01,,CORTE HARVESTER,N,2025-05-08,Sengés,PARANÁ,6.98
BRACELL SP,0218,INDEPENDÊNCIA,012-01,2025-05-06,CORTE HARVESTER,S,2025-04-03,Piratininga,SÃO PAULO,9.07
BRACELL SP,0566,MORRO VERDE,302-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0566,MORRO VERDE,007-01,,CORTE HARVESTER,N,2025-06-24,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,019-01,2024-07-08,CORTE HARVESTER,S,2024-07-06,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0367,SANTA CATARINA,003-01,2024-11-04,CORTE HARVESTER,S,2024-11-01,Getulina,SÃO PAULO,16.35
BRACELL BA LESTE,8165,SERGIPE,030-01,2025-02-07,CORTE HARVESTER,S,2025-01-28,Jandaíra,BAHIA,13.28
BRACELL BA LESTE,8165,SERGIPE,017-01,2025-02-04,CORTE HARVESTER,S,2025-01-23,Jandaíra,BAHIA,13.28
BRACELL BA LESTE,8165,SERGIPE,013-01,2025-02-04,CORTE HARVESTER,S,2025-01-25,Jandaíra,BAHIA,13.28
BRACELL SP,0500,PORTO SEGURO - GLEBA A,005-01,2025-04-15,CORTE HARVESTER,S,2025-04-09,Mineiros do Tietê,SÃO PAULO,19.28
BRACELL BA LESTE,8165,SERGIPE,011-01,2025-02-07,CORTE HARVESTER,S,2025-01-26,Jandaíra,BAHIA,13.28
BRACELL BA LESTE,8165,SERGIPE,021-01,2025-03-17,CORTE HARVESTER,S,2025-03-17,Jandaíra,BAHIA,13.28
BRACELL MG,5009,SANTA IZA,080-01,2025-04-24,CORTE HARVESTER,S,2025-03-24,Veríssimo,MINAS GERAIS,11.08
BRACELL BA OESTE,8118,PIVOT,017-01,2025-05-16,CORTE HARVESTER,S,2025-05-10,Inhambupe,BAHIA,37.82
BRACELL BA OESTE,8118,PIVOT,018-01,2025-05-18,CORTE HARVESTER,S,2025-05-12,Inhambupe,BAHIA,37.82
BRACELL MG,5009,SANTA IZA,100-01,2025-04-03,CORTE HARVESTER,S,2025-03-29,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0566,MORRO VERDE,008-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL MG,5019,SAN NELO,021-01,2025-04-19,CORTE HARVESTER,S,2025-04-07,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5009,SANTA IZA,105-01,2025-04-14,CORTE HARVESTER,S,2025-04-11,Veríssimo,MINAS GERAIS,11.08
BRACELL BA LESTE,8165,SERGIPE,031-01,2025-02-07,CORTE HARVESTER,S,2025-01-30,Jandaíra,BAHIA,13.28
BRACELL SP,0566,MORRO VERDE,011-01,,CORTE HARVESTER,N,2025-06-24,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0057,CABREÚVA,015-01,2025-05-17,CORTE HARVESTER,S,2025-05-13,Agudos,SÃO PAULO,41.41
BRACELL SP,0577,SÃO VICENTE DO POÇO DA PEDRA,003-01,2025-05-16,CORTE HARVESTER,S,2025-05-11,Fernão,SÃO PAULO,0.71
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,067-01,2025-03-20,CORTE HARVESTER,S,2025-03-16,Aramari,BAHIA,17.37
BRACELL SP,0545,BOA VISTA X - RIBEIRÃO BONITO,005-01,2025-04-20,CORTE HARVESTER,S,2025-04-15,Ribeirão Bonito,SÃO PAULO,78.33
BRACELL BA OESTE,8110,ORION,009-01,2025-04-01,CORTE HARVESTER,S,2025-03-30,Araças,BAHIA,27.56
BRACELL SP,0422,EBENÉZIA,003-01,2024-12-05,CORTE HARVESTER,S,2024-11-21,Lins,SÃO PAULO,16.22
BRACELL SP,0605,PINHALZINHO II – ITAPETININGA,013-01,2025-05-18,CORTE HARVESTER,S,2025-05-03,Itapetininga,SÃO PAULO,3.15
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,042-01,2025-04-09,CORTE HARVESTER,S,2025-04-07,Aramari,BAHIA,17.37
BRACELL SP,0566,MORRO VERDE,005-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,001-01,2025-02-20,CORTE HARVESTER,S,2025-02-13,Marília,SÃO PAULO,8.19
BRACELL SP,0435,ANCHIETA,106-01,2024-12-26,CORTE HARVESTER,S,2024-12-17,São Manuel,SÃO PAULO,12.12
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,003-01,2025-02-21,CORTE HARVESTER,S,2025-01-05,Marília,SÃO PAULO,8.19
BRACELL SP,0422,EBENÉZIA,002-01,2024-12-06,CORTE HARVESTER,S,2024-12-02,Lins,SÃO PAULO,16.22
BRACELL SP,0444,SANTA EMÍLIA II - GLEBA B,032-01,2025-02-20,CORTE HARVESTER,S,2025-02-18,Marília,SÃO PAULO,8.72
BRACELL SP,0378,USINA PAREDÃO,071-01,2025-06-09,CORTE HARVESTER,S,2025-06-05,Oriente,SÃO PAULO,40.42
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,040-01,2025-02-28,CORTE HARVESTER,S,2025-02-17,Marília,SÃO PAULO,8.19
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,004-01,2025-02-25,CORTE HARVESTER,S,2025-02-17,Marília,SÃO PAULO,8.19
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,032-01,2025-02-28,CORTE HARVESTER,S,2025-02-19,Marília,SÃO PAULO,8.19
BRACELL SP,0566,MORRO VERDE,009-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,002-01,2025-02-15,CORTE HARVESTER,S,2025-02-04,Marília,SÃO PAULO,8.19
BRACELL SP,0535,SANTANNA,015-01,2025-05-01,CORTE HARVESTER,S,2025-04-28,Fernão,SÃO PAULO,23.78
BRACELL SP,0566,MORRO VERDE,003-01,,CORTE HARVESTER,N,2025-06-23,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0566,MORRO VERDE,006-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,1131,BRINCO DE OURO - M2A,029-01,2025-06-15,CORTE HARVESTER,S,2025-06-12,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,305-01,2024-08-03,CORTE HARVESTER,S,2024-07-29,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,304-01,2024-08-03,CORTE HARVESTER,S,2024-07-28,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0385,RANCHARIA,012-01,2025-04-02,CORTE HARVESTER,S,2025-03-31,Alvinlândia,SÃO PAULO,4.59
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,028-01,2024-07-08,CORTE HARVESTER,S,2024-07-06,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,329-01,2024-07-11,CORTE HARVESTER,S,2024-07-09,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0566,MORRO VERDE,016-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0566,MORRO VERDE,010-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,005-01,2024-08-03,CORTE HARVESTER,S,2024-07-28,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0351,SANTA MARIANA II,042-01,2024-12-12,CORTE HARVESTER,S,2024-12-09,Oriente,SÃO PAULO,32.16
BRACELL SP,0358,SÃO JOSÉ IV - GLEBA I,002-01,2025-02-06,CORTE HARVESTER,S,2025-02-03,Avaí,SÃO PAULO,1.89
BRACELL SP,0351,SANTA MARIANA II,050-01,2024-12-14,CORTE HARVESTER,S,2024-12-09,Oriente,SÃO PAULO,32.16
BRACELL SP,0352,JAMAICA,019-01,2024-12-20,CORTE HARVESTER,S,2024-12-18,Lucianópolis,SÃO PAULO,2.69
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,032-01,2024-07-12,CORTE HARVESTER,S,2024-07-10,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0566,MORRO VERDE,004-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL PR,1130,MASCHIETTO,001-01,,CORTE HARVESTER,N,2025-05-13,Sengés,PARANÁ,6.98
BRACELL SP,0378,USINA PAREDÃO,034-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL MG,5019,SAN NELO,015-01,2025-06-01,CORTE HARVESTER,S,2025-05-21,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0566,MORRO VERDE,014-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL BA OESTE,8090,JATOBÁ,011-01,2025-05-28,CORTE HARVESTER,S,2025-05-21,Inhambupe,BAHIA,0.25
BRACELL MG,5009,SANTA IZA,003-01,2025-02-01,CORTE HARVESTER,S,2025-01-31,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0319,SETE MARIAS,020-01,2024-05-24,CORTE HARVESTER,S,2024-05-21,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0325,SÃO DOMINGOS,037-01,2024-08-20,CORTE HARVESTER,S,2024-08-17,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0325,SÃO DOMINGOS,046-01,2024-07-29,CORTE HARVESTER,S,2024-07-28,Presidente Alves,SÃO PAULO,45.13
BRACELL MG,5019,SAN NELO,025-01,,CORTE HARVESTER,N,2025-06-25,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,038-01,2025-01-15,CORTE HARVESTER,S,2025-01-14,Marília,SÃO PAULO,8.19
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,015-01,2025-02-01,CORTE HARVESTER,S,2025-01-13,Marília,SÃO PAULO,8.19
BRACELL MG,5019,SAN NELO,028-01,,CORTE HARVESTER,N,,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5019,SAN NELO,023-01,,CORTE HARVESTER,N,,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0566,MORRO VERDE,015-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,014-01,2025-02-06,CORTE HARVESTER,S,2025-01-30,Marília,SÃO PAULO,8.19
BRACELL SP,0378,USINA PAREDÃO,024-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL GO,1086,QUEIXADA,017-01,2025-05-04,CORTE HARVESTER,S,2025-05-02,Itarumã,GOIÁS,0.94
BRACELL MG,5009,SANTA IZA,008-01,2025-02-23,CORTE HARVESTER,S,2025-02-21,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0325,SÃO DOMINGOS,048-01,2024-07-29,CORTE HARVESTER,S,2024-07-28,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0325,SÃO DOMINGOS,026-01,2024-08-13,CORTE HARVESTER,S,2024-08-03,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0325,SÃO DOMINGOS,015-01,2024-08-18,CORTE HARVESTER,S,2024-08-15,Presidente Alves,SÃO PAULO,45.13
BRACELL MG,5009,SANTA IZA,075-01,2025-03-19,CORTE HARVESTER,S,2025-03-17,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,070-01,2025-03-13,CORTE HARVESTER,S,2025-03-10,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,009-01,2025-02-25,CORTE HARVESTER,S,2025-02-23,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0378,USINA PAREDÃO,093-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL MG,5009,SANTA IZA,083-01,2025-03-18,CORTE HARVESTER,S,2025-03-14,Veríssimo,MINAS GERAIS,11.08
BRACELL BA OESTE,8019,BONFIM,027-01,,CORTE HARVESTER,N,2025-06-15,Duartina,SÃO PAULO,2.99
BRACELL BA OESTE,8019,BONFIM,030-01,2025-06-26,CORTE HARVESTER,N,2025-06-20,Duartina,SÃO PAULO,2.99
BRACELL MG,5019,SAN NELO,010-01,2025-06-15,CORTE HARVESTER,S,2025-06-01,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5009,SANTA IZA,076-01,2025-03-19,CORTE HARVESTER,S,2025-03-18,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,012-01,2025-03-02,CORTE HARVESTER,S,2025-02-28,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0378,USINA PAREDÃO,005-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL SP,0378,USINA PAREDÃO,022-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL MG,5014,NOVA ERA,006-01,2024-12-31,CORTE HARVESTER,S,2024-12-29,,,
BRACELL MG,5019,SAN NELO,024-01,,CORTE HARVESTER,N,2025-06-24,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5014,NOVA ERA,008-01,2024-12-29,CORTE HARVESTER,S,2024-12-28,,,
BRACELL MG,5014,NOVA ERA,007-01,2024-12-24,CORTE HARVESTER,S,2024-12-23,,,
BRACELL MG,5009,SANTA IZA,072-01,2025-03-09,CORTE HARVESTER,S,2025-03-04,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,084-01,2025-02-18,CORTE HARVESTER,S,2025-02-17,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5019,SAN NELO,012-01,2025-06-11,CORTE HARVESTER,S,2025-05-27,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0378,USINA PAREDÃO,129-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL MG,5019,SAN NELO,027-01,,CORTE HARVESTER,N,2025-06-25,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5014,NOVA ERA,005-01,2025-01-01,CORTE HARVESTER,S,2024-12-31,,,
BRACELL PR,1119,RODEIO,009-01,2024-12-13,CORTE HARVESTER,S,2024-12-12,Tomazina,PARANÁ,0.92
BRACELL MG,5009,SANTA IZA,004-01,2025-02-06,CORTE HARVESTER,S,2025-02-05,Veríssimo,MINAS GERAIS,11.08
BRACELL PR,1119,RODEIO,007-01,2024-12-13,CORTE HARVESTER,S,2024-11-29,Tomazina,PARANÁ,0.92
BRACELL SP,2042,ILHA II - JULIO MESQUITA,003-01,2025-06-12,CORTE HARVESTER,S,2025-06-10,Júlio Mesquita,SÃO PAULO,0.25
BRACELL MG,5014,NOVA ERA,009-01,2024-12-26,CORTE HARVESTER,S,2024-12-25,,,
BRACELL PR,1119,RODEIO,006-01,2025-04-08,CORTE HARVESTER,S,2024-11-27,Tomazina,PARANÁ,0.92
BRACELL PR,1119,RODEIO,002-01,2025-03-18,CORTE HARVESTER,S,2024-12-02,Tomazina,PARANÁ,0.92
BRACELL PR,1119,RODEIO,003-01,2024-12-19,CORTE HARVESTER,S,2024-12-16,Tomazina,PARANÁ,0.92
BRACELL SP,0566,MORRO VERDE,305-01,,CORTE HARVESTER,N,,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0821,FOMENTO - KATAPRI II,001-01,,CORTE HARVESTER,N,,Santa Cruz do Rio Pardo,SÃO PAULO,52.63
BRACELL SP,0325,SÃO DOMINGOS,041-01,2024-08-07,CORTE HARVESTER,S,2024-07-29,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0325,SÃO DOMINGOS,031-01,2024-08-10,CORTE HARVESTER,S,2024-07-27,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0272,RIO BRILHANTE,021-01,2025-01-22,CORTE HARVESTER,S,2025-01-17,Torrinha,SÃO PAULO,0.12
BRACELL SP,0325,SÃO DOMINGOS,029-01,2024-08-10,CORTE HARVESTER,S,2024-08-03,Presidente Alves,SÃO PAULO,45.13
BRACELL SP,0272,RIO BRILHANTE,017-01,2025-01-24,CORTE HARVESTER,S,2025-01-15,Torrinha,SÃO PAULO,0.12
BRACELL SP,0272,RIO BRILHANTE,023-01,2025-01-22,CORTE HARVESTER,S,2025-01-18,Torrinha,SÃO PAULO,0.12
BRACELL MG,5019,SAN NELO,016-01,2025-05-25,CORTE HARVESTER,S,2025-05-14,Sacramento,MINAS GERAIS,1.34
BRACELL MG,5019,SAN NELO,022-01,,CORTE HARVESTER,N,,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0332,SANTA BRANCA,003-01,2024-10-23,CORTE HARVESTER,S,2024-09-26,Echaporã,SÃO PAULO,1.81
BRACELL BA OESTE,8115,PATIOBA,042-01,2025-05-14,CORTE HARVESTER,S,2025-05-08,Alagoinhas,BAHIA,36.26
BRACELL SP,0378,USINA PAREDÃO,092-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
MS FLORESTAL,1133,HORTO BONITO,097-01,,CORTE HARVESTER,N,,Água Clara,MATO GROSSO SUL,48.79
BRACELL SP,0319,SETE MARIAS,021-01,2024-05-21,CORTE HARVESTER,S,2024-05-18,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0319,SETE MARIAS,019-01,2024-05-25,CORTE HARVESTER,S,2024-05-20,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0378,USINA PAREDÃO,052-02,2025-06-19,CORTE HARVESTER,S,2025-06-12,Oriente,SÃO PAULO,40.42
BRACELL SP,0367,SANTA CATARINA,002-01,2024-11-03,CORTE HARVESTER,S,2024-11-01,Getulina,SÃO PAULO,16.35
MS FLORESTAL,1133,HORTO BONITO,098-01,,CORTE HARVESTER,N,,Água Clara,MATO GROSSO SUL,48.79
BRACELL SP,0378,USINA PAREDÃO,002-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
MS FLORESTAL,1133,HORTO BONITO,096-01,,CORTE HARVESTER,N,,Água Clara,MATO GROSSO SUL,48.79
MS FLORESTAL,1133,HORTO BONITO,095-01,,CORTE HARVESTER,N,,Água Clara,MATO GROSSO SUL,48.79
BRACELL SP,0367,SANTA CATARINA,002-01,2024-11-03,CORTE HARVESTER,S,2024-11-01,Getulina,SÃO PAULO,16.35
BRACELL SP,0272,RIO BRILHANTE,012-01,2025-01-22,CORTE HARVESTER,S,2025-01-16,Torrinha,SÃO PAULO,0.12
BRACELL SP,0378,USINA PAREDÃO,031-01,,CORTE HARVESTER,N,,Oriente,SÃO PAULO,40.42
BRACELL SP,0122,NOIVA DA COLINA,022-01,2025-01-19,CORTE HARVESTER,S,2025-01-16,Agudos,SÃO PAULO,18.65
BRACELL MG,5009,SANTA IZA,082-01,2025-03-16,CORTE HARVESTER,S,2025-03-10,Veríssimo,MINAS GERAIS,11.08
BRACELL SP,0272,RIO BRILHANTE,018-01,2025-01-19,CORTE HARVESTER,S,2025-01-16,Torrinha,SÃO PAULO,0.12
BRACELL SP,0594,SANTA LUCIA III,006-01,2025-04-24,CORTE HARVESTER,S,2025-04-07,Bofete,SÃO PAULO,23.65
BRACELL SP,0319,SETE MARIAS,012-01,2024-05-25,CORTE HARVESTER,S,2024-05-23,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,031-01,2024-07-12,CORTE HARVESTER,S,2024-07-09,Pirajuí,SÃO PAULO,7.64
BRACELL SP,0272,RIO BRILHANTE,015-01,2025-01-19,CORTE HARVESTER,S,2025-01-14,Torrinha,SÃO PAULO,0.12
BRACELL SP,0319,SETE MARIAS,009-01,2024-05-26,CORTE HARVESTER,S,2024-05-15,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0424,TOCA DA ONÇA,002-01,,CORTE HARVESTER,N,,Agudos,SÃO PAULO,8.85
BRACELL SP,0319,SETE MARIAS,028-01,2024-05-21,CORTE HARVESTER,S,2024-05-16,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0122,NOIVA DA COLINA,019-01,2025-01-27,CORTE HARVESTER,S,2025-01-25,Agudos,SÃO PAULO,18.65
BRACELL MG,5009,SANTA IZA,081-01,2025-03-16,CORTE HARVESTER,S,2025-03-10,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,071-01,2025-03-11,CORTE HARVESTER,S,2025-03-04,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5014,NOVA ERA,002-01,2024-12-18,CORTE HARVESTER,S,2024-12-18,,,
BRACELL SP,0530,FORQUILHA III - PIRATININGA,012-01,2025-03-13,CORTE HARVESTER,S,2025-03-11,Piratininga,SÃO PAULO,6.51
BRACELL MG,5014,NOVA ERA,003-01,2024-12-20,CORTE HARVESTER,S,2024-12-19,,,
BRACELL SP,0401,COLINA,007-01,2025-02-08,CORTE HARVESTER,S,2025-02-05,Guarantã,SÃO PAULO,6.05
BRACELL SP,0530,FORQUILHA III - PIRATININGA,011-01,2025-03-13,CORTE HARVESTER,S,2025-03-11,Piratininga,SÃO PAULO,6.51
BRACELL SP,0424,TOCA DA ONÇA,001-01,,CORTE HARVESTER,N,,Agudos,SÃO PAULO,8.85
MS FLORESTAL,1133,HORTO BONITO,241-01,,CORTE HARVESTER,N,,Água Clara,MATO GROSSO SUL,48.79
BRACELL SP,0131,SÃO GERALDO,001-01,2025-02-13,CORTE HARVESTER,S,2025-02-10,Borebi,SÃO PAULO,0.03
BRACELL SP,0319,SETE MARIAS,027-01,2024-05-20,CORTE HARVESTER,S,2024-05-17,Vera Cruz,SÃO PAULO,10.64
BRACELL SP,0131,SÃO GERALDO,002-01,2025-02-17,CORTE HARVESTER,S,2025-02-10,Borebi,SÃO PAULO,0.03
